"warehouse_product_id","shopify_product_id","vendor","title","created_at","action","error"
"7324d522-41f2-4985-8613-2a6b0f6a6fab","gid://shopify/Product/10347274174779","Northern Spy Records","Northern Spy Records - Nipomo","2026-04-19T04:35:17.080992+00:00","would_archive",""
"a1062602-1752-4c9a-b97f-557788c87b4c","gid://shopify/Product/10347274207547","Northern Spy Records","Shilpa Ray - Paisley","2026-04-19T04:35:17.221142+00:00","would_archive",""
"d28f66cd-ec91-459f-b145-d145c22b004d","gid://shopify/Product/10347274240315","Northern Spy Records","The Usaisamonster - RIP","2026-04-19T04:35:17.379279+00:00","would_archive",""
"89240b10-fb84-4428-acb1-053ab623e58c","gid://shopify/Product/10347274338619","Northern Spy Records","The Usaisamonster - Lost and Found","2026-04-19T04:35:17.537261+00:00","would_archive",""
"e9b3c8e3-8ae1-43a0-945d-b2312c8031c5","gid://shopify/Product/10347274404155","Northern Spy Records","cloud becomes your hand - Rest In Fleas","2026-04-19T04:35:17.663209+00:00","would_archive",""
"e2fc1f6f-adbf-4e4a-840a-f81485261241","gid://shopify/Product/10347291410747","Northern Spy Records","Northern Spy Records - Potted Iris Longsleeve","2026-04-19T04:35:23.071537+00:00","would_archive",""
"4ae9cdbe-1f68-4d83-8309-27abc62bdccb","gid://shopify/Product/10347291443515","Northern Spy Records","Northern Spy Records - Nipomo","2026-04-19T04:35:23.188287+00:00","would_archive",""
"769efb99-ea69-4610-8041-df8248f13aa4","gid://shopify/Product/10347291476283","Northern Spy Records","Shilpa Ray - Paisley","2026-04-19T04:35:23.327445+00:00","would_archive",""
"c422925b-e9dd-4d4f-a914-917e333d81e6","gid://shopify/Product/10347291541819","Northern Spy Records","The Usaisamonster - RIP","2026-04-19T04:35:23.452358+00:00","would_archive",""
"b7185405-07a0-4710-8533-c03acbdd73a6","gid://shopify/Product/10347291607355","Northern Spy Records","The Usaisamonster - Lost and Found","2026-04-19T04:35:23.566033+00:00","would_archive",""
"c9cc0a10-fbf6-4de8-9195-c40c62d4b082","gid://shopify/Product/10347291672891","Northern Spy Records","cloud becomes your hand - Rest In Fleas","2026-04-19T04:35:23.686065+00:00","would_archive",""
"01ade261-cb38-4c69-9439-a68aeaa3584d","gid://shopify/Product/10347307827515","Northern Spy Records","Northern Spy Records - Potted Iris Longsleeve","2026-04-19T04:35:26.760373+00:00","would_archive",""
"62a0cfcc-05d4-4eb3-a96d-7b9e4dd7a3e5","gid://shopify/Product/10347307893051","Northern Spy Records","Shilpa Ray - Paisley","2026-04-19T04:35:26.917944+00:00","would_archive",""
"86b0080d-94ff-4df8-9562-71360d718ef3","gid://shopify/Product/10347307925819","Northern Spy Records","The Usaisamonster - RIP","2026-04-19T04:35:27.046456+00:00","would_archive",""
"60eb150a-c0f0-4796-8e3a-47d4e6dbf547","gid://shopify/Product/10347307958587","Northern Spy Records","The Usaisamonster - Lost and Found","2026-04-19T04:35:27.186118+00:00","would_archive",""
"5f093748-d83f-4b94-aaa2-12fd305353bc","gid://shopify/Product/10347307991355","Northern Spy Records","cloud becomes your hand - Rest In Fleas","2026-04-19T04:35:27.310597+00:00","would_archive",""
"538f55da-bdd1-428d-871d-14de8dc4adf1","gid://shopify/Product/10347324670267","Northern Spy Records","Northern Spy Records - Potted Iris Longsleeve","2026-04-19T04:35:32.555488+00:00","would_archive",""
"bceaa059-5539-4d1c-93e0-67ad929d98ec","gid://shopify/Product/10347324735803","Northern Spy Records","Northern Spy Records - Nipomo","2026-04-19T04:35:32.670738+00:00","would_archive",""
"6e8432a8-1521-45f7-a627-15760be798f1","gid://shopify/Product/10347324768571","Northern Spy Records","Shilpa Ray - Paisley","2026-04-19T04:35:32.79358+00:00","would_archive",""
"5a4f06a8-8acf-47b4-b0f1-b1ee0799722a","gid://shopify/Product/10347324801339","Northern Spy Records","The Usaisamonster - RIP","2026-04-19T04:35:32.923281+00:00","would_archive",""
"ed0a5c35-df91-4a4c-9b8a-ec25460f1af1","gid://shopify/Product/10347324866875","Northern Spy Records","The Usaisamonster - Lost and Found","2026-04-19T04:35:33.063404+00:00","would_archive",""
"5851df3b-f49e-4419-af60-a3e26311a752","gid://shopify/Product/10347324932411","Northern Spy Records","cloud becomes your hand - Rest In Fleas","2026-04-19T04:35:33.185133+00:00","would_archive",""
"bc908c57-fec2-4d88-a287-f711ef5b00d3","gid://shopify/Product/10347337482555","Northern Spy Records","Northern Spy Records - Potted Iris Longsleeve","2026-04-19T04:35:39.807869+00:00","would_archive",""
"c7bd7a3e-6fab-42de-9808-daf4577bf9db","gid://shopify/Product/10347337515323","Northern Spy Records","Northern Spy Records - Nipomo","2026-04-19T04:35:39.945377+00:00","would_archive",""
"259c9341-504e-44a9-b36a-333cf0b8a7ba","gid://shopify/Product/10347337548091","Northern Spy Records","Shilpa Ray - Paisley","2026-04-19T04:35:40.080374+00:00","would_archive",""
"23b985bc-4d85-4117-9147-defe2e2d8f98","gid://shopify/Product/10347337580859","Northern Spy Records","The Usaisamonster - RIP","2026-04-19T04:35:40.200432+00:00","would_archive",""
"06effbec-7e7c-4f47-8072-632a9b6a346c","gid://shopify/Product/10347337613627","Northern Spy Records","The Usaisamonster - Lost and Found","2026-04-19T04:35:40.351471+00:00","would_archive",""
"051037ad-397c-4f94-8ce2-0824c7bc6d11","gid://shopify/Product/10347337679163","Northern Spy Records","cloud becomes your hand - Rest In Fleas","2026-04-19T04:35:40.486773+00:00","would_archive",""
"06afb63b-89d8-46b0-b04f-b0221fd508c0","gid://shopify/Product/10347592057147","Northern Spy Records","Northern Spy Records - Potted Iris Longsleeve","2026-04-19T04:35:45.487323+00:00","would_archive",""
"ce882a67-a9eb-49f6-a242-e73ce352b571","gid://shopify/Product/10347592122683","Northern Spy Records","Northern Spy Records - Nipomo","2026-04-19T04:35:45.616161+00:00","would_archive",""
"ba0bb4f0-de81-4f4e-b1dc-7727b80a1a52","gid://shopify/Product/10347592188219","Northern Spy Records","The Usaisamonster - RIP","2026-04-19T04:35:45.739004+00:00","would_archive",""
"be17c41d-166b-40d7-a916-f3d65b291a2e","gid://shopify/Product/10347592155451","Northern Spy Records","Shilpa Ray - Paisley","2026-04-19T04:35:45.99933+00:00","would_archive",""
"b6ae5004-cea9-4cc6-aa99-6f4ddb9fda49","gid://shopify/Product/10347592253755","Northern Spy Records","The Usaisamonster - Lost and Found","2026-04-19T04:35:46.138425+00:00","would_archive",""
"313d64b3-0a12-46cd-9c3d-006fbc98b00f","gid://shopify/Product/10347592286523","Northern Spy Records","cloud becomes your hand - Rest In Fleas","2026-04-19T04:35:46.289446+00:00","would_archive",""
"e12f474b-da20-4011-bad4-5acac49164ef","gid://shopify/Product/10347641602363","Northern Spy Records","Northern Spy Records - Nipomo","2026-04-19T04:35:51.174432+00:00","would_archive",""
"9498fa8c-be7a-4420-a346-4d18f8a30353","gid://shopify/Product/10347641635131","Northern Spy Records","Shilpa Ray - Paisley","2026-04-19T04:35:51.31963+00:00","would_archive",""
"8cb117d3-d20a-46e9-855d-c91908cbc68c","gid://shopify/Product/10347641536827","Northern Spy Records","Northern Spy Records - Potted Iris Longsleeve","2026-04-19T04:35:51.460495+00:00","would_archive",""
"76897c3b-bdbf-46f6-a68a-ca11a354bfb6","gid://shopify/Product/10347641733435","Northern Spy Records","The Usaisamonster - Lost and Found","2026-04-19T04:35:51.574331+00:00","would_archive",""
"faa831c9-4321-49a6-81d3-b513fafd972f","gid://shopify/Product/10347641700667","Northern Spy Records","The Usaisamonster - RIP","2026-04-19T04:35:51.691352+00:00","would_archive",""
"12ecbddc-d160-44bf-b4db-1e8b9c346bcc","gid://shopify/Product/10347641766203","Northern Spy Records","cloud becomes your hand - Rest In Fleas","2026-04-19T04:35:51.805809+00:00","would_archive",""
"d84de893-6c86-4ada-9748-58757698b74d","gid://shopify/Product/10347701436731","Northern Spy Records","Northern Spy Records - Potted Iris Longsleeve","2026-04-19T04:35:54.513229+00:00","would_archive",""
"d80ecefa-6c12-478c-b731-3692be71bd54","gid://shopify/Product/10347701469499","Northern Spy Records","Northern Spy Records - Nipomo","2026-04-19T04:35:54.637967+00:00","would_archive",""
"6fc1aef6-7c77-4fba-b5ba-4128c13833fd","gid://shopify/Product/10347701535035","Northern Spy Records","Shilpa Ray - Paisley","2026-04-19T04:35:54.779436+00:00","would_archive",""
"8e8f4648-2782-4b19-9198-1a1ed96053fe","gid://shopify/Product/10347701567803","Northern Spy Records","The Usaisamonster - RIP","2026-04-19T04:35:54.899933+00:00","would_archive",""
"4c4a8e69-f439-4b3e-b0ae-e5c7e92ea5b3","gid://shopify/Product/10347701731643","Northern Spy Records","The Usaisamonster - Lost and Found","2026-04-19T04:35:55.03969+00:00","would_archive",""
"c42f9237-e031-4366-95b4-a27b8dbf06d4","gid://shopify/Product/10347701797179","Northern Spy Records","cloud becomes your hand - Rest In Fleas","2026-04-19T04:35:55.154989+00:00","would_archive",""
"5583fe40-14fb-4dba-a7c7-c4557e13dbe8","gid://shopify/Product/10347765465403","Northern Spy Records","Northern Spy Records - Potted Iris Longsleeve","2026-04-19T04:36:00.17368+00:00","would_archive",""
"60f9ed11-ca1d-4552-a2b6-f6d24c4967ea","gid://shopify/Product/10347765530939","Northern Spy Records","Shilpa Ray - Paisley","2026-04-19T04:36:00.304443+00:00","would_archive",""
"fc04f1c7-4143-4360-8418-d5d456b1e5fb","gid://shopify/Product/10347765563707","Northern Spy Records","The Usaisamonster - RIP","2026-04-19T04:36:00.428158+00:00","would_archive",""
"c5a263a9-f4ee-4472-8c88-a756006a08c2","gid://shopify/Product/10347765760315","Northern Spy Records","The Usaisamonster - Lost and Found","2026-04-19T04:36:00.553988+00:00","would_archive",""
"6f54e3bb-edee-4a70-b18b-7ef94bdd6969","gid://shopify/Product/10347765825851","Northern Spy Records","cloud becomes your hand - Rest In Fleas","2026-04-19T04:36:00.678047+00:00","would_archive",""
"86c096b8-c85f-4258-ad46-016b1f14ed0d","gid://shopify/Product/10348294209851","Northern Spy Records","Northern Spy Records - Nipomo","2026-04-19T04:36:07.577577+00:00","would_archive",""
"302aba30-7ec0-4f2b-81a6-688bbe7fe920","gid://shopify/Product/10348294177083","Northern Spy Records","Northern Spy Records - Potted Iris Longsleeve","2026-04-19T04:36:07.728111+00:00","would_archive",""
"f97761a8-d869-4cc0-8701-771ffbc52a78","gid://shopify/Product/10348294373691","Northern Spy Records","Shilpa Ray - Paisley","2026-04-19T04:36:07.849688+00:00","would_archive",""
"690d2a88-219c-4882-9278-ba7356ee9bee","gid://shopify/Product/10348294799675","Northern Spy Records","cloud becomes your hand - Rest In Fleas","2026-04-19T04:36:07.977635+00:00","would_archive",""
"f84986bb-6166-41f3-b908-ee1eb6510af0","gid://shopify/Product/10348294766907","Northern Spy Records","The Usaisamonster - Lost and Found","2026-04-19T04:36:08.181548+00:00","would_archive",""
"c4d203fd-66ad-4b56-b2b5-5108597ac103","gid://shopify/Product/10348294439227","Northern Spy Records","The Usaisamonster - RIP","2026-04-19T04:36:08.321472+00:00","would_archive",""
"5561ee6e-d140-46bc-8f3d-8ca8bea06444","gid://shopify/Product/10348355944763","Northern Spy Records","Northern Spy Records - Potted Iris Longsleeve","2026-04-19T04:36:12.918299+00:00","would_archive",""
"74d58780-4929-420d-9dcc-ac7753e471a0","gid://shopify/Product/10348356043067","Northern Spy Records","The Usaisamonster - RIP","2026-04-19T04:36:13.246817+00:00","would_archive",""
"a6920b76-624d-447a-a36d-dc88cc3bb4a8","gid://shopify/Product/10348355977531","Northern Spy Records","Northern Spy Records - Nipomo","2026-04-19T04:36:13.404687+00:00","would_archive",""
"2f412eef-c88a-4e88-ba3d-da3bd93bd6f8","gid://shopify/Product/10348356010299","Northern Spy Records","Shilpa Ray - Paisley","2026-04-19T04:36:13.534084+00:00","would_archive",""
"72f330a1-38bd-4465-9e00-f567f66f68f7","gid://shopify/Product/10348356108603","Northern Spy Records","The Usaisamonster - Lost and Found","2026-04-19T04:36:13.669565+00:00","would_archive",""
"298ee4f3-6930-488e-995a-da6ff2665d4d","gid://shopify/Product/10348356174139","Northern Spy Records","cloud becomes your hand - Rest In Fleas","2026-04-19T04:36:13.98224+00:00","would_archive",""
"0946255f-ac0c-4d06-bacc-a2818f5fd2cd","gid://shopify/Product/10348393038139","Northern Spy Records","Northern Spy Records - Nipomo","2026-04-19T04:36:16.51593+00:00","would_archive",""
"0bd55abb-84e9-4dbf-9bbf-815948b61b7f","gid://shopify/Product/10348393169211","Northern Spy Records","The Usaisamonster - Lost and Found","2026-04-19T04:36:16.642392+00:00","would_archive",""
"6431327d-a20c-4133-ba49-18d078088798","gid://shopify/Product/10348393005371","Northern Spy Records","Northern Spy Records - Potted Iris Longsleeve","2026-04-19T04:36:16.778786+00:00","would_archive",""
"c7adcb3e-9407-4ba9-8143-f1e514920e5b","gid://shopify/Product/10348393201979","Northern Spy Records","cloud becomes your hand - Rest In Fleas","2026-04-19T04:36:16.921911+00:00","would_archive",""
"727cb15d-fe9a-4bd1-a9c2-ce00c2917223","gid://shopify/Product/10348393103675","Northern Spy Records","The Usaisamonster - RIP","2026-04-19T04:36:17.662412+00:00","would_archive",""
"273544ae-1a9e-403b-bc26-2868473635ab","gid://shopify/Product/10348393070907","Northern Spy Records","Shilpa Ray - Paisley","2026-04-19T04:36:17.791849+00:00","would_archive",""
"70d42e3f-424b-4d92-85d1-0c9433d383cd","gid://shopify/Product/10348405162299","Northern Spy Records","The Usaisamonster - RIP","2026-04-19T04:36:21.835492+00:00","would_archive",""
"a8b99506-df38-4d0f-b783-35f2414b42c2","gid://shopify/Product/10348405096763","Northern Spy Records","Northern Spy Records - Nipomo","2026-04-19T04:36:22.258977+00:00","would_archive",""
"38560576-21f3-41e9-8a88-d498754b8940","gid://shopify/Product/10348405227835","Northern Spy Records","The Usaisamonster - Lost and Found","2026-04-19T04:36:22.391426+00:00","would_archive",""
"68689891-8607-4d19-8b64-e28247348aa1","gid://shopify/Product/10348405358907","Northern Spy Records","cloud becomes your hand - Rest In Fleas","2026-04-19T04:36:22.520424+00:00","would_archive",""
"eb26ed90-d343-4d3d-81f3-bfb6609f6ea9","gid://shopify/Product/10348405063995","Northern Spy Records","Northern Spy Records - Potted Iris Longsleeve","2026-04-19T04:36:22.67595+00:00","would_archive",""
"39fe5867-b7f1-4396-b162-361f851ffe05","gid://shopify/Product/10348405129531","Northern Spy Records","Shilpa Ray - Paisley","2026-04-19T04:36:22.978116+00:00","would_archive",""
"172a8621-ca38-4828-bf4e-54700f4275ee","gid://shopify/Product/10350054736187","Northern Spy Records","Shilpa Ray - Paisley","2026-04-19T04:36:28.762372+00:00","would_archive",""
"7856f21e-4a90-4237-a08c-1d9967f56d41","gid://shopify/Product/10350141767995","Northern Spy Records","cloud becomes your hand - Rest In Fleas","2026-04-19T04:36:28.889461+00:00","would_archive",""
"2e3221ed-6397-43b7-8e0a-261e100ebd74","gid://shopify/Product/10350675951931","Northern Spy Records","Northern Spy Records - Nipomo","2026-04-19T04:36:29.325158+00:00","would_archive",""
"69278c72-b106-4b37-b43e-ff195c146bb2","gid://shopify/Product/10350895268155","Northern Spy Records","Northern Spy Records - Nipomo","2026-04-19T04:36:29.683661+00:00","would_archive",""
"5111cc25-3b21-4d5a-ab07-0e443671b9d6","gid://shopify/Product/10350974435643","Northern Spy Records","Northern Spy Records - Nipomo","2026-04-19T04:36:30.227262+00:00","would_archive",""
"7c9b40bb-89c4-4870-99ab-c986399d533d","gid://shopify/Product/10351040561467","Northern Spy Records","Northern Spy Records - Nipomo","2026-04-19T04:36:30.497972+00:00","would_archive",""
"dc0f9eba-3ab2-44f5-9ea3-9488fe4d544a","gid://shopify/Product/10351078572347","Northern Spy Records","Northern Spy Records - Nipomo","2026-04-19T04:36:30.633266+00:00","would_archive",""
"e5d7f1af-970e-4a35-9dff-31972e09aa76","gid://shopify/Product/10351174287675","Northern Spy Records","Northern Spy Records - Nipomo","2026-04-19T04:36:31.02913+00:00","would_archive",""
"5e3e5116-2325-4ca2-8ec8-c2310a6259ba","gid://shopify/Product/10349910360379","Northern Spy Records","Northern Spy Records - Potted Iris Longsleeve","2026-04-19T04:36:32.725321+00:00","would_archive",""
"97b1d8ef-146c-497e-9fe5-8d54b4d8df6a","gid://shopify/Product/10349910393147","Northern Spy Records","Northern Spy Records - Nipomo","2026-04-19T04:36:32.859819+00:00","would_archive",""
"04f00590-985c-4b90-b05c-0ef9b2dbe581","gid://shopify/Product/10349910425915","Northern Spy Records","Shilpa Ray - Paisley","2026-04-19T04:36:32.992409+00:00","would_archive",""
"97d44ee5-b710-469e-86cd-8a6ff4707a00","gid://shopify/Product/10349910458683","Northern Spy Records","The Usaisamonster - RIP","2026-04-19T04:36:33.147058+00:00","would_archive",""
"4dde511c-be0c-4884-bbb7-c712ecc0911c","gid://shopify/Product/10349910491451","Northern Spy Records","The Usaisamonster - Lost and Found","2026-04-19T04:36:33.293833+00:00","would_archive",""
"27c3f33d-3984-4387-b305-5f99e7154c08","gid://shopify/Product/10349910524219","Northern Spy Records","cloud becomes your hand - Rest In Fleas","2026-04-19T04:36:33.482764+00:00","would_archive",""
"e50b48e9-2e30-4954-b6d6-7cfba012acb5","gid://shopify/Product/10349942899003","Northern Spy Records","Northern Spy Records - Potted Iris Longsleeve","2026-04-19T04:36:37.768046+00:00","would_archive",""
"f1ee8c9c-86c1-40af-8c69-afd81d6fd5bf","gid://shopify/Product/10349943324987","Northern Spy Records","cloud becomes your hand - Rest In Fleas","2026-04-19T04:36:37.895903+00:00","would_archive",""
"5c74f4b5-692f-41cc-9e18-b6ac52d5ef70","gid://shopify/Product/10349943062843","Northern Spy Records","Northern Spy Records - Nipomo","2026-04-19T04:36:38.051557+00:00","would_archive",""
"64e007c8-e6e9-4ea0-9c30-c26c016d011f","gid://shopify/Product/10349943259451","Northern Spy Records","The Usaisamonster - RIP","2026-04-19T04:36:38.171984+00:00","would_archive",""
"848d89f4-e644-41a5-b7bc-fd7e5a852404","gid://shopify/Product/10349943095611","Northern Spy Records","Shilpa Ray - Paisley","2026-04-19T04:36:38.309858+00:00","would_archive",""
"1ebf75d5-e5e7-4312-943e-de1752cd11d8","gid://shopify/Product/10349943292219","Northern Spy Records","The Usaisamonster - Lost and Found","2026-04-19T04:36:40.579333+00:00","would_archive",""
"b125a2e9-9af5-44d6-aecc-cb098273c8e9","gid://shopify/Product/10349987135803","Northern Spy Records","Northern Spy Records - Potted Iris Longsleeve","2026-04-19T04:36:44.225639+00:00","would_archive",""
"1ece0ff5-9772-4121-96ff-999b56790f22","gid://shopify/Product/10349987168571","Northern Spy Records","Northern Spy Records - Nipomo","2026-04-19T04:36:44.351636+00:00","would_archive",""
"c74bb870-153f-46a3-acc5-b824cee4b640","gid://shopify/Product/10349987201339","Northern Spy Records","Shilpa Ray - Paisley","2026-04-19T04:36:44.486881+00:00","would_archive",""
"21abe968-a77a-4e64-a5b4-ecc3e53a0b47","gid://shopify/Product/10349987234107","Northern Spy Records","The Usaisamonster - RIP","2026-04-19T04:36:44.620822+00:00","would_archive",""
"019a4423-16fa-49ce-8145-e53075e2994f","gid://shopify/Product/10349987299643","Northern Spy Records","The Usaisamonster - Lost and Found","2026-04-19T04:36:44.762449+00:00","would_archive",""
"0981b2c3-1ae9-4dc4-ae74-772a1851a4a8","gid://shopify/Product/10349987332411","Northern Spy Records","cloud becomes your hand - Rest In Fleas","2026-04-19T04:36:44.908739+00:00","would_archive",""
"2ad23cda-0e7b-4609-a5b0-275c9050eebb","gid://shopify/Product/10350014955835","Northern Spy Records","Northern Spy Records - Nipomo","2026-04-19T04:36:49.077569+00:00","would_archive",""
"c8b01bcb-e0e2-4741-9c6a-d37650dd47d7","gid://shopify/Product/10350014759227","Northern Spy Records","Northern Spy Records - Potted Iris Longsleeve","2026-04-19T04:36:49.24825+00:00","would_archive",""
"620a20b2-c7d3-47e1-9a3f-c3ade00357b8","gid://shopify/Product/10350014988603","Northern Spy Records","Shilpa Ray - Paisley","2026-04-19T04:36:49.431458+00:00","would_archive",""
"0bd7adf4-91c7-41fa-8618-6bc83fc9c922","gid://shopify/Product/10350015185211","Northern Spy Records","The Usaisamonster - Lost and Found","2026-04-19T04:36:49.558883+00:00","would_archive",""
"9cdc5753-3a56-4c8a-aa19-61fd711b0d9b","gid://shopify/Product/10350015152443","Northern Spy Records","The Usaisamonster - RIP","2026-04-19T04:36:49.69202+00:00","would_archive",""
"6e535b69-6e45-4397-8330-8894d613e11c","gid://shopify/Product/10350015349051","Northern Spy Records","cloud becomes your hand - Rest In Fleas","2026-04-19T04:36:49.844986+00:00","would_archive",""
"ac12b1b2-361d-4385-abc9-78aeedd3ef8e","gid://shopify/Product/10351241920827","Northern Spy Records","Northern Spy Records - Nipomo","2026-04-19T04:36:50.11967+00:00","would_archive",""
"651f2938-5804-483f-8a0b-819f6dd5f59a","gid://shopify/Product/10350022558011","Northern Spy Records","Northern Spy Records - Nipomo","2026-04-19T04:36:53.391668+00:00","would_archive",""
"b8f1bb13-532a-4714-b4ac-a676c4a0f614","gid://shopify/Product/10350022492475","Northern Spy Records","Northern Spy Records - Potted Iris Longsleeve","2026-04-19T04:36:53.511478+00:00","would_archive",""
"54d68cc9-ceea-4d41-a2c7-38a05bc7af6c","gid://shopify/Product/10350022590779","Northern Spy Records","Shilpa Ray - Paisley","2026-04-19T04:36:53.652702+00:00","would_archive",""
"cfb6fe97-e159-4ce8-ae10-cb5912c8e6b3","gid://shopify/Product/10350022754619","Northern Spy Records","The Usaisamonster - RIP","2026-04-19T04:36:53.874738+00:00","would_archive",""
"aafac920-9102-40e5-98b3-f46c7d6b2c15","gid://shopify/Product/10350022787387","Northern Spy Records","The Usaisamonster - Lost and Found","2026-04-19T04:36:54.014984+00:00","would_archive",""
"57de3548-519f-474d-9a8b-06572b910963","gid://shopify/Product/10350022983995","Northern Spy Records","cloud becomes your hand - Rest In Fleas","2026-04-19T04:36:54.157295+00:00","would_archive",""
"7ee18168-c6a1-425a-a141-2ac5e16a51f7","gid://shopify/Product/10350049067323","Northern Spy Records","Northern Spy Records - Potted Iris Longsleeve","2026-04-19T04:36:55.756555+00:00","would_archive",""
"4a42d05d-ed45-414a-a5ef-2dd24b90da44","gid://shopify/Product/10350049132859","Northern Spy Records","Northern Spy Records - Nipomo","2026-04-19T04:36:55.900941+00:00","would_archive",""
"94178683-29a0-4c1d-988b-43e8d95bb98e","gid://shopify/Product/10350049198395","Northern Spy Records","Shilpa Ray - Paisley","2026-04-19T04:36:56.080711+00:00","would_archive",""
"0b8395a3-4ec3-4672-aa25-e3b0eac6dffc","gid://shopify/Product/10350049263931","Northern Spy Records","The Usaisamonster - RIP","2026-04-19T04:36:56.242481+00:00","would_archive",""
"89c046c7-7b60-4ae4-9427-bdde6d70259c","gid://shopify/Product/10350049329467","Northern Spy Records","The Usaisamonster - Lost and Found","2026-04-19T04:36:56.446537+00:00","would_archive",""
"09c70ad3-4313-42fe-a0eb-4d89a3696a7f","gid://shopify/Product/10350049395003","Northern Spy Records","cloud becomes your hand - Rest In Fleas","2026-04-19T04:36:56.608555+00:00","would_archive",""
"7ed11174-881c-4f13-8614-0b671f147785","gid://shopify/Product/10350054572347","Northern Spy Records","Northern Spy Records - Potted Iris Longsleeve","2026-04-19T04:36:56.896856+00:00","would_archive",""
"5097e66f-32e4-412b-abc2-fed3da5477ff","gid://shopify/Product/10350054670651","Northern Spy Records","Northern Spy Records - Nipomo","2026-04-19T04:36:57.031655+00:00","would_archive",""
"086318df-b07f-4206-a5f5-b9f470018302","gid://shopify/Product/10350054801723","Northern Spy Records","The Usaisamonster - RIP","2026-04-19T04:36:57.17855+00:00","would_archive",""
"39837704-ffc3-4c8b-8739-64f714a39783","gid://shopify/Product/10350054867259","Northern Spy Records","The Usaisamonster - Lost and Found","2026-04-19T04:36:57.338824+00:00","would_archive",""
"719300c5-9bd5-4a73-9cae-2aab47a393ab","gid://shopify/Product/10350054965563","Northern Spy Records","cloud becomes your hand - Rest In Fleas","2026-04-19T04:36:57.467137+00:00","would_archive",""
"555a8a4e-9bc0-469c-86c7-c596f8ec6ae3","gid://shopify/Product/10350141243707","Northern Spy Records","Northern Spy Records - Potted Iris Longsleeve","2026-04-19T04:37:03.119888+00:00","would_archive",""
"586115ae-9378-4d07-bf4a-ba4e55b485a4","gid://shopify/Product/10350141440315","Northern Spy Records","Shilpa Ray - Paisley","2026-04-19T04:37:03.254909+00:00","would_archive",""
"217c003b-142e-4f9a-9ad8-baf0dd04c018","gid://shopify/Product/10350141571387","Northern Spy Records","The Usaisamonster - RIP","2026-04-19T04:37:03.415254+00:00","would_archive",""
"e4fa455a-de27-4761-b7b4-f97d454c6794","gid://shopify/Product/10350141342011","Northern Spy Records","Northern Spy Records - Nipomo","2026-04-19T04:37:03.540915+00:00","would_archive",""
